title,url,date,text
“五大反诈利器”帮你有效防范电信网络诈骗,http://society.people.com.cn/n1/2022/0511/c1008-32419412.html,2022-05-11,"
				
            	
				
	人民网北京5月11日电 （郝萍、吴楠）记者从公安部获悉，近年来，公安部、工信部、中国人民银行等部门深入推进打击治理电信网络诈骗违法犯罪，构建推出了“五大反诈利器”——国家反诈中心APP、96110预警劝阻专线、12381涉诈预警劝阻短信系统、全国移动电话卡“一证通查”服务、云闪付APP“一键查卡”，不断加强预警防范工作，为广大群众构筑防诈反诈“防火墙”。

	国家反诈中心APP

	——累计向群众预警2.3亿次

	showPlayer({id:""/pvservice/xml/2022/5/11/fd8aec97-b55e-4cec-a88a-3469e32f87a4.xml"",width:640,height:360,autoplay:0});

	视频来源：公安部刑侦局

	2021年3月15日，公安部推出的国家反诈中心APP正式上线，截至目前，已受理群众举报线索1460余万条，向群众预警2.3亿次，在防范电信网络诈骗工作中发挥了重要作用。

	国家反诈中心APP是一款官方手机防骗保护软件，主要有以下功能：一是当用户收到涉诈电话、短信或登录涉诈网址时，及时进行预警提示。二是当用户发现涉诈线索时，可以一键举报。三是用户可以通过APP对可疑网友的真实身份、社交账号、交易账号进行涉诈风险验证，大大降低网络交易风险。四是APP每日发布不法分子的最新诈骗手法，剖析典型案例，协助用户学习防骗知识、了解诈骗套路，提升识骗能力。

	96110预警劝阻专线

	——全国29个省区市已开通

	showPlayer({id:""/pvservice/xml/2022/5/11/7f6bcba7-30a6-44c1-9e01-00db3ea72c5f.xml"",width:640,height:360,autoplay:0});

	视频来源：公安部刑侦局

	2019年11月8日，96110预警劝阻专线率先在北京启用，随后推广至全国，目前，全国已有29个省区市的公安机关开通。

	96110预警劝阻专线是反诈专用号码，主要有以下功能：一是预警劝阻，发现群众正遭遇电信网络诈骗或者属于极易受骗的人员，公安机关将通过该专线及时预警劝阻。二是防骗咨询，如果遇到疑似电信网络诈骗活动，群众可以拨打96110进行咨询。三是涉诈举报，如果发现涉诈线索，群众可以通过该号码进行举报。

	公安机关提醒：96110是官方预警劝阻专线，如接到“96110”号码来电，说明机主本人或其家人正遭遇电信网络诈骗，请一定及时接听并耐心听取民警的劝阻提示，避免上当受骗。

	12381涉诈预警劝阻短信

	——预警劝阻准确率达60%以上

	showPlayer({id:""/pvservice/xml/2022/5/11/0766f7c1-5cb6-422b-bc67-644bcf9d25a5.xml"",width:640,height:360,autoplay:0});

	视频来源：公安部刑侦局

	2021年7月14日，工信部联合公安部进一步创新工作方法和思路，正式推出12381涉诈预警劝阻短信系统，首次实现对潜在被骗用户的短信实时预警，上线以来已成功发送预警信息1.49亿条，预警劝阻准确率达60%以上。

	12381系统可根据公安机关提供的涉案号码，利用大数据、人工智能等技术自动分析发现潜在被骗用户，并通过12381短信端口第一时间向用户发送预警短信，提示用户可能面临“贷款”“刷单返利”“冒充公检法”“杀猪盘”等9类高发电信网络诈骗情况。

	公安机关提醒：如果收到来自12381的预警短信，说明很可能遭遇了电信网络诈骗，要保持高度警惕，牢记“三不一多”原则：未知链接不点击、陌生来电不轻信、个人信息不透露、转账汇款多核实，谨防上当。

	全国移动电话卡“一证通查”服务

	——处置涉诈高危电话卡7760余万张

	showPlayer({id:""/pvservice/xml/2022/5/11/4e79d734-0693-454c-8cde-c620aaf441c4.xml"",width:640,height:360,autoplay:0});

	视频来源：公安部刑侦局

	针对部分群众身份信息被诈骗分子冒用办理涉案电话卡等情况，工信部推出全国移动电话卡“一证通查”服务，截至今年4月底，用户查询量已累计突破6700万次。同时，集中排查处置涉诈高危电话卡7760余万张、行业卡1930余万张，清理关联互联网账号5700万余个，对全国物联网卡开展拉网排查，一大批存量高危号卡得到全面清理。

	诈骗分子冒用他人身份开办电话卡严重侵害用户本人合法权益，广大群众对此深恶痛绝。“一证通查”服务打通了93家省级基础电信企业和39家移动通信转售企业相关数据，群众只需要使用自己的居民身份证，即可通过线上线下多种渠道查询本人名下持有的全国移动电话卡数量，专用短信端口10699000将在48小时内向预留手机号反馈结果，真正实现了全国移动电话卡的统一便捷查询。

	云闪付APP“一键查卡”

	——推进解决账户查询难

	showPlayer({id:""/pvservice/xml/2022/5/11/ed4bed91-b99e-472a-b28f-10622a9c181c.xml"",width:640,height:360,autoplay:0});

	视频来源：公安部刑侦局

	为解决群众对于跨行银行卡账户查询的诉求，2021年12月，人民银行指导中国银联股份有限公司联合商业银行基于银行业统一APP云闪付试点“一键查卡”功能，打造统一查询途径，向公众提供银行卡数量、每张卡的银行名称、借贷记属性、脱敏卡号等信息的查询，在确保信息安全的前提下，便利公众直接掌握个人名下银行卡信息，强化自身银行卡管理。目前，“一键查卡”实行“16+16”试点应用，向上海、云南、北京、重庆、贵州、吉林、新疆、陕西、福建、湖南、山西、浙江、河南、安徽、黑龙江、海南16个地区的用户，提供工商银行、农业银行、中国银行、建设银行、交通银行、邮储银行、中信银行、光大银行、招商银行、浦发银行、民生银行、华夏银行、平安银行、兴业银行、广发银行、浙商银行16家全国性商业银行的银行卡查询服务。

	自“一键查卡”功能试点上线以来，已累计生成超过百万份查询报告。后续随着试点逐步完善、推广，中国银联将不断扩大查卡范围和服务地区，优化查卡功能。

                
                (责编：吴楠、邓志慧)
				分享让更多人看到  
			"
世界红十字日｜急救如何把握“黄金四分钟”？,http://society.people.com.cn/n1/2022/0508/c1008-32416949.html,2022-05-08,"
				
            	
				
	showPlayer({id:""/pvservice/xml/2022/5/6/fc366b5e-806d-4aef-9b67-8a61beec9a63.xml"",width:640,height:360});

	      人民网北京5月8日电 （周静圆）今年5月8日是第75个世界红十字日。在生活中，意外和灾害随时可能发生。当心脏骤停时，最初4到6分钟内有效实施心肺复苏，往往是救命的关键。如何把握“黄金四分钟”进行急救？人民网“求真”栏目带来视频教程，学习急救知识，既可以保护自己，还能帮助他人。

                
                (责编：彭静、邓志慧)
				分享让更多人看到  
			"
快递被检测出“新冠阳性”可理赔？小心这五种新型骗局,http://society.people.com.cn/n1/2022/0505/c1008-32414793.html,2022-05-05,"
				
            	
				
	近期，全国疫情继续呈现点多面广态势，一些不法分子却假借“疫情”之名进行诈骗。人民网“求真”栏目盘点了几种涉疫新型骗局，提醒广大网民提高警惕，加强防范。

	骗局一：假冒快递公司员工称快递被检测出“新冠阳性”可理赔

	不法分子假冒快递公司员工打电话称快递新冠检测呈阳性需要销毁，但可以进行理赔，进而引导对方下载软件填写银行卡号，验证码以及支付密码。

	如果遇上网购的商品有问题，大家一定要通过官方App或网站进行联系，涉及身份证号、银行卡号、密码等信息，务必谨慎；也可拨打各快递公司官方服务电话咨询，千万勿听信所谓的“客服”人员，随意添加其社交账号，听从对方指导进行转账、汇款、扫码支付等操作。

	

	短信截图。图源网络

	骗局二：冒充防疫人员发信息，以“密切接触者”为由实施诈骗

	不法分子冒充防疫中心工作人员，以受害者是“密切接触者”为由，发送钓鱼链接短信，诱导其点击链接填写个人信息。他们还会询问受害者最近接触过的相关人员姓名和电话号码，索要身份证号码、验证码等相关信息，然后再对其他人进行骚扰。实际上，防疫部门开展核酸检测以及流调工作时，工作人员不会要求大家填写验证码等敏感信息。

	

	短信截图。图源网络

	骗局三：网上“代购物资”，收钱后拉黑买家

	不法分子利用疫情期间市民对生活物资急需的心理，通过微信群、网站链接及小程序等发布代购物资的信息，后利用网络推手留言诱导市民上当受骗。骗子们以“要交税”“要付押金”等理由，避开正规第三方支付平台，要求受害者通过微信私下转款、扫码交易，他们还编造收取运费、收取定金优先发货等理由，诱骗受害者继续转账，一旦被害人付款成功，就会被立即拉黑。

	大家在购买蔬菜等生活物资时，请通过官方渠道订购，切勿轻信来历不明的微信群、小程序和点击不明链接等，在购置物品付款前一定要核实对方身份。

	

	某小程序截图。图源网络

	骗局四：冒充“疫苗接种普查调查员”加好友，再引入“福利群”

	不法分子伪装成“疫苗接种普查调查员”，以社区工作人员的名义添加受害者为好友。等受害者通过后，对方就拉他进入到一个“福利群”，里面各种“优惠”。通过“免费领红包”“隔离在家还能赚钱”等等字眼，引诱受害者上钩。与此同时，群内还会发布刷单、赌博等违法违规信息。“福利群”实际上是骗子撒下的一张大网，大家要警惕刷单、赌博等骗局。

	

	冒充“疫苗接种普查调查员”加好友截图。图源网络

	骗局五：冒充防疫人员打电话，以“健康码异常”为由实施诈骗

	不法分子伪装成“疫情防控中心”工作人员，谎称受害者的健康码或者是检测报告出现异常，要求其前往公安机关核查。如果受害者不相信，对方主动提出将电话转接至“公安局”。而且，骗子们描述得非常严重，他们一边说受害者撒谎欺骗、妨碍了疫情防控工作，一边说在流调的时候，发现受害者参与了经济犯罪或者涉嫌洗钱等更为夸张的案件。骗子们接下来就会提出核查受害者的资金情况，让其填写个人信息、银行卡等信息进行备案。

	【求真观察】人民网舆情数据中心助理研究员赵紫荆表示，近日出现的诈骗现象具有一定特征。一方面，新冠肺炎在全国多地散发，在有疫情防控工作需要的地区，相关工作人员通常需要向市民核实行程、疫苗接种、核酸检测信息等细节。不法分子趁机伪装成相关工作人员，骗取个人信息，再实施诈骗。另一方面，疫情防控期间不少居家的市民也对外卖、快递、物资等问题较为焦虑，这种心理也容易被骗子利用。

	“广大群众在接到不明身份人员的电话时，需要向社区、公司、商业平台等多方进行验证，尤其需要对涉及个人信息和财产的要求更加谨慎，谨防因为对疫情的焦虑和担忧而放松警惕。”赵紫荆提醒。

                
                (责编：温璐、邓志慧)
				分享让更多人看到  
			"
警惕！这些关于上海的涉疫谣言别信,http://society.people.com.cn/n1/2022/0408/c1008-32394564.html,2022-04-08,"
				
            	
				
	showPlayer({id:""/pvservice/xml/2022/4/8/1d39a701-8abf-43e0-98b1-e226062eca00.xml"",width:640,height:360});

	人民网北京4月8日电 （周静圆）近日，上海疫情备受大众关注。疫情当下，各种各样的谣言层出不穷，混淆大众视听，阻碍疫情防控。人民网“求真”栏目整理了近期有关上海的涉疫谣言，提醒广大网民提高警惕，勿信谣勿传谣。

                
                (责编：吴楠、邓志慧)
				分享让更多人看到  
			"
居委倒卖20万箱捐赠物资？网传武警将接管社区？这些有关上海疫情的谣言勿信,http://society.people.com.cn/n1/2022/0408/c1008-32394323.html,2022-04-08,"
				
            	
				
	人民网北京4月8日电 （记者温璐）近期，上海疫情形势严峻，多条关于上海的谣言在网络传播。如居委倒卖20万箱捐赠物资、可代办临时通行证......对此，人民网“求真”栏目就近日上海相关疫情谣言进行盘点，提醒广大网民在做好防护的同时，自觉抵制网上虚假信息，不要道听途说，不散布虚假信息。

	一、男子捏造“居委倒卖20万箱捐赠物资”等信息

	

	4月6日，网上流传着“居委倒卖20万箱捐赠物资”等不实信息。

	经上海警方调查，相关不实信息发布者陈某某(男，33岁)为博取眼球、哗众取宠，在明知相关蔬菜系居委为居民联系采购的保供套餐，却捏造成“该物资是捐赠物资、居委将出售的钱归自己所有”等不实言论。目前，陈某某因寻衅滋事被公安机关依法行政处罚。

	二、网传“可代办临时通行证” 上海警方辟谣

	

	2022年4月6日，网上流传有人售卖带有“闵行区新冠肺炎疫情防控工作领导小组办公室”公章的上海市防疫保障临时通行证。

	闵行警方高度重视，迅速展开调查，抓获违法行为人陈某（男，40岁，闵行区某客运公司职工）。

	经调查，陈某所属公司承接部分疫情期间物资运输任务，持有相关通行证。为向朋友炫耀，陈某拍摄了公司通行证照片后发在微信群中，吹嘘可代理办证，实际他并无办证能力。

	目前，陈某因寻衅滋事被公安机关依法行政处罚。

	三、网传武警将接管社区？官方辟谣

	

	4月7日晚间，有传言称上海将要开始军事化管理，并声称有武警部队接到通知，“所有小区安排2人站岗，杜绝一切进出”。对此，上海辟谣平台向权威部门询问获悉，此传言为不实消息。

	今日，上海市公安局发布警情通报称，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。

                
                (责编：温璐、邓志慧)
				分享让更多人看到  
			"
世界孤独症关注日|关爱“星星的孩子”，消除五大误区,http://society.people.com.cn/n1/2022/0402/c1008-32390507.html,2022-04-02,"
				
            	
				
	有一群孩子，他们不聋，却对声响充耳不闻；他们不盲，却对周遭视而不见；他们不哑，却总沉默不言不语。他们被诗意地称为“星星的孩子”，他们还有另一个名字——孤独症儿童。

	孤独症是一组以社交沟通障碍、兴趣或活动范围狭窄以及重复刻板行为为主要特征的神经发育性障碍性疾病。今天是4月2日，第十五个“世界孤独症关注日”，人民网“求真”栏目整理了孤独症常见的五个误区。

	误区1： 孤独症是抑郁症

	孤独症是一种广泛性发育障碍，常在孩子三岁之前就逐渐显现出来，其核心缺陷是社会交往障碍、沟通障碍。孤独症不是抑郁症。抑郁症属于精神障碍，表现为长时间的情绪低落，兴趣和活动减少。

	误区2：孤独症都不爱说话

	虽然沟通障碍是孤独症儿童的表现之一，但是这并不是说他们都不爱说话，而是他们欠缺表达的能力，也缺乏与人交往的兴趣。孤独症是一种很复杂的疾病，不同的孩子语言发育程度可能差别很大，大部分孤独症儿童掌握语言的时间，晚于正常儿童，有些孩子很难用语言与人交流，他们的语言往往会出现重复性和刻板性。

	误区3：“我自闭了”等于孤独症

	经常听到有人说，“我最近感觉很自闭，是不是得了孤独症症？”目前，孤独症的具体病因尚未完全清楚。孤独症属于“神经发育障碍性疾病”，大多数在3岁之前就有症状，往往他们的症状会持续到成年期，孤独症到成年期发病的案例通常很少见。所以，有些成人常说“我自闭了”，并不是真正的孤独症，很可能是抑郁、焦虑等情绪问题，建议寻求心理医生的帮助。

	误区4：孤独症都是“天才”

	谈到孤独症，很多人会想到行为古怪的“天才”，尤其受到一些影视剧的影响。数据显示，只有极少数孤独症患者在某些方面，如机械记忆、数字、绘画、音乐等，表现出的水平要远远超出一般的孩子，而50%的孤独症儿童智力发育处于不同程度的发育落后。

	误区5：网上流传的“偏方”能治疗孤独症

	在网上搜索的不科学、不严谨的治疗方法，反而会延误孩子的干预和训练。孤独症儿童越早被诊断，对于那些早期发现，早期诊断，早期接受正规干预的孤独症儿童来说，预后和改善的效果就会比较好。在干预和训练中，还需要家长长期努力和坚持。

	【求真观察】北京大学第六医院主任医师、北京市孤独症儿童康复协会会长贾美香与孤独症儿童打交道近30多年，见过不计其数的孤独症儿童患者。她表示，现在急需提高孤独症家长对这一疾病的认识的关注度。孤独症儿童的最佳干预“黄金期”是在六岁之前，然而很多父母却因为讳疾忌医而错过了最佳的干预时机。父母一定要尽可能做到早期发现、早期诊断、早期干预，这样会给孩子在干预过程中赢得很多宝贵时间。

	孤独症儿童，他们就像天上的星星，在漆黑夜空中独自闪烁着，因为疾病，他们缺乏基本的生存技能与社交技能，甚至会因怪异的举止受到歧视。让我们对孤独症儿童，多一点理解与包容，多一点支持与关爱，让这些“星星之花”尽情绽放。

	

	 

                
                (责编：彭静、邓志慧)
				分享让更多人看到  
			"
借“献礼建团100周年”搞视频展播活动？共青团中央发声明,http://society.people.com.cn/n1/2022/0401/c1008-32390274.html,2022-04-01,"
				
            	
				
	人民网北京4月1日电 （周静圆）近日，某杂志社打着“献礼建团100周年”旗号邀约全国百所高校团委参加视频展播活动。3月31日，共青团中央发布声明称，从未发起、参与、同意任何机构举办此类活动。

	共青团中央表示，庆祝中国共产主义青年团成立100周年是严肃的政治活动，任何组织不得借此名义开展献礼活动、商业活动，不得擅自制发纪念章、纪念品。各级共青团组织一律不得违规接洽、参与所述活动，发现情况须立即报告上级团组织。共青团中央对所有侵权行为保留追究其法律责任权利。

	

	图源：共青团中央官方微信

	 

                
                (责编：于子青、邓志慧)
				分享让更多人看到  
			"
春回大地，别让谣言也随万物一起“复苏”,http://society.people.com.cn/n1/2022/0331/c1008-32388686.html,2022-03-31,"
				
            	
				原标题：春回大地，别让谣言也随万物一起“复苏”
	进入3月，春意渐浓，而与万物一起“复苏”的还有各种谣言。有蹭冬残奥会热度的“天气越冷越有利于冰雪赛事”；有在世界睡眠日传出的“应南北向睡觉，东西向睡觉会失眠”；有蹭社会热点事件的“灵长类动物最适合给人提供器官”；还有蹭疫情热度的“疫情风险区空气为阳性，可传播病毒”……

	今天，科技日报记者就对本月谣言进行盘点，帮您拨开迷雾、寻找真相。

	天气越冷越有利于冰雪赛事？ 真相：每种项目都有适宜的温度区间

	北京2022年冬残奥会于本月举行，不少网友觉得，为了保证赛场冰雪的质量，比赛期间的天气应该越冷越好。事实真是如此吗？

	对此，天津体育学院社会体育与健康科学学院教授李庆雯指出，每种冰雪项目都有其适宜的温度区间，只有在此区间内，运动员才能发挥出最佳的技术水平，并非温度越低越好。

	“冰雪项目属于在冷环境中进行的运动，一般在零摄氏度以下或更低温度的环境中进行。”李庆雯介绍，冷环境对人体影响很大，会导致血管收缩、皮下组织血流减少、基础代谢速率下降等。虽然运动员常年在冰雪中训练，身体对寒冷的适应能力比普通人强，但过低的温度也会影响他们在比赛中的发挥。比如，跳台滑雪是对技巧要求很高的项目，如果温度过低，就会让运动员肢体僵硬。

	此外，冰雪运动的场地也需适宜的温度，以保证比赛的顺利进行。比如，钢架雪车赛道制作用的其实是人造冰，厚度要达到5厘米以上，温度需要保持在零下2摄氏度至零下3摄氏度，若温度低于此范围，反而不利于比赛。而跳台滑雪场地对温度要求更苛刻，当温度低于零下20摄氏度或出现持续极寒天气时，雪质就会变硬，甚至出现比较厚的冰晶层，运动员落地时就易摔伤。

	应南北向睡觉，东西向睡觉会失眠？ 真相：地球磁场对人体影响微乎其微

	“睡觉要顺应磁场方向，应南北向睡觉，东西向睡觉会失眠”的说法由来已久，3月25日是世界睡眠日，于是这种说法再次被提起。

	对此，中华医学会睡眠障碍协作组委员、天津安定医院睡眠医学科主任医师张新军表示，人类无时无刻不处于各种磁场中，人体自身也有磁场，但人体的磁场是地球磁场强度的千万分之一，两者已建立某种平衡，因此地球磁场对人体的影响微乎其微，目前没有任何研究能证实，睡眠方向会影响睡眠。

	那么，是什么“偷”走了我们的睡眠？

	“失眠主要是由于睡眠节律紊乱引起的，是人们行为不当造成的。”张新军举例，比如经常变换作息时间、晚睡晚起、在床上做与睡眠无关的事（看书、玩手机等），这些都就会削弱床和睡眠之间的关联，进而影响人体节律、加重失眠。

	此外，失眠还受年龄、遗传因素、卫生环境等影响，精神疾病、服药等也会引发不同程度的睡眠障碍。

	由于失眠的原因有很多，因此治失眠不能“千人一方”，要予以针对性治疗方案，包括改善睡眠环境、建立良好生活作息、改善情绪状态、适当药物治疗及物理治疗等。

	“特别需要警惕的是慢性失眠，以及防止睡眠障碍带来认知功能下降、焦虑抑郁及更严重的精神类疾病等。”张新军强调，对于失眠的治疗，千万不要听信谣言，应寻求专业医生的帮助。

	灵长类动物最适合给人提供器官？ 真相：猪是更理想的异种器官移植供体

	今年年初，美国马里兰医学中心在全球首次将经过基因编辑的猪心脏移植到人体，其在人体内跳动了约两个月后，接受移植的患者于3月8日不幸离世。这次异种移植引起了广泛关注和讨论，网上有人把这次失败归因于“猪心脏”，并表示如果移植灵长类动物的器官效果一定更好。

	“异种器官移植研究已开展了几十年，和普通大众一样，科学家首先选择的是和人类亲缘关系很近的黑猩猩、狒狒等灵长类动物进行临床应用探索。”青岛大学附属医院器官移植中心主任医师蔡金贞介绍，20世纪八九十年代，美国科学家分别将狒狒的心脏和肝脏移植给一个新生儿和一位35岁的患者，获得了20天和70天的生存纪录。

	然而，科学家后来发现灵长类动物并不适于作为异种器官移植供体。一方面，灵长类动物大都属于野生动物，可能将自然界中的微生物（比如病毒）传播给人类，威胁人类的生命健康；另一方面，狒狒、猴子等动物的器官较小，不适合移植给人类。因此，科学家们把目光转移到猪的身上。

	相较灵长类动物，体重在60到80公斤的小型猪是更理想的异种器官移植供体。作为人类最早驯养的动物之一，猪将自然界微生物传播给人类的风险更低。更重要的是，小型猪的器官大小、生理功能等指标和人类比较接近，例如猪心脏大小、结构、心率都和人类相近。“目前，小型猪被公认为是异种器官移植最理想的供体。”蔡金贞说。

	蔡金贞认为，“猪心移植”是划时代的医学进步，虽然病人只存活了约2个月，但在一定程度上来看，这是一个相对成功的案例。随着科学的进步，在解决异种排异、疾病传播风险、伦理学等问题之后，异种来源的心脏、肝脏等器官将有希望广泛应用于临床，彻底解决移植器官短缺问题，为器官衰竭患者带来生的希望。

	疫情风险区空气为阳性，可传播病毒？ 真相：户外空气流动性大，不具备传染性

	近日网上热传“上海徐汇多地空气阳性，可传播新冠病毒”。消息一出，又给人们增添了不少恐慌感。

	湖北大学省部共建生物催化与酶工程国家重点实验室、生命科学学院教授陈纯琪对此明确表示，疫情风险区的空气为阳性且可传播新冠病毒的说法是不正确的。

	“目前，新冠病毒主要通过接触、飞沫与气溶胶这3种方式进行传播。”陈纯琪介绍，病毒是一种有机体，离开人体后，一旦失去水分或暴露在高温环境下，病毒颗粒表面的蛋白质会迅速损坏，也就不具有感染能力。因此，病毒在离开人体进行传播时，也需附着在适宜的载体上才行。

	飞沫和气溶胶都能通过空气传播，但飞沫颗粒比较大、质量较重，传播距离较短，在几秒内就会沉降到周围的地面或物体表面。咳嗽、打喷嚏所产生的就是飞沫，正确佩戴口罩就可有效防止飞沫传播病毒。

	陈纯琪进一步解释，重量较轻的气溶胶的确可在空气中飘浮较长时间，可能需要几分钟才能沉降下来。因此，在密闭空间或空气流通条件不好的地方，气溶胶传播病毒的风险较高。不过，一旦改善了通风的条件，气溶胶就会散去，病毒的浓度也会降低，感染的风险也随之下降。

	而在室外开阔的环境中，由于空气流通，气溶胶会很快被分解、稀释，几乎不具备传染性，所以疫情风险区空气的新冠病毒检测结果不可能呈阳性。(陈曦)

                
                (责编：温璐、薄晨棣)
				分享让更多人看到  
			"
安徽蚌埠市委督查考核办回应“黄牛倒卖四六级考试名额”,http://society.people.com.cn/n1/2022/0329/c1008-32386970.html,2022-03-29,"
				
            	
				
	

	人民网北京3月29日电 （记者温璐）据人民网“领导留言板”消息，针对网民关于“蚌埠学院四六级考试报名名额在开始报名前1分钟即被抢光，很多学生只能通过校内黄牛花数百上千元购买考试名额”的留言，3月25日，安徽蚌埠市委督查考核办回复称，考试名额的“点对点”精准转让根本无法实现，对于学生参与倒卖考试名额的，一经调查属实，将给予违纪处理。同时，对于已达合格线的考生，蚌埠学院已予以限制报名，以扩大四级考试的覆盖面。

	3月20日，有网民在人民网“领导留言板”向蚌埠市委书记留言称，蚌埠学院四六级考试报名名额在开始报名前1分钟即被抢光，很多需要考试的学生无法正常报名，只能通过校内黄牛花数百上千元购买考试名额才能参加考试。请问蚌埠学院每年招收多少学生？每年有多少个名额考CET4？倒卖考试名额是否违法？如果考试名额不足，如何满足学生的考CET4的需求？

	3月25日，安徽蚌埠市委督查考核办回复称，经了解，大学英语四、六级考试报名系统隶属教育部考试中心管理，各高校（大学英语四六级考试考点高校）在教育部考试中心的管理和指导下利用该平台完成本考点的考试报名工作。工作流程如下：

	教育部考试中心发布关于大学英语四、六级考试报名工作的文件通知。

	考点高校根据通知要求在报名系统中导入符合报名条件的在校生学籍信息，完成本校最大考试容量（即报名名额）及考场安排等设置。

	学校发布报名通知，告知报名开始时间。

	符合报名条件的学生在报名开始后登录考试报名系统，报名并缴费。考试名额采用先报先得的原则，直到最大考试容量报满为止。报名成功的学生在规定时间——报名成功24小时内完成网上交费流程后即视为本次四级考试报名成功。

	已报名成功但未按时交费的报名信息，教育部考试中心的报名系统会在24小时后自行删除，空出的考试名额将接纳其他未报名成功的学生按先报先得的原则继续报名，直到成功报名和完成交费的学生数达到学校的最大考试容量数为止，本次考试报名结束。

	综上，从报名工作流程看，首先在整个报名过程中，学生一旦报名成功，系统便会锁定已报名学生的学籍信息，杜绝报名信息的随意更换；其次，学生退报、系统清除逾期未缴费学生而空余出的考试名额，系统仍将按照先报先得的原则面向全体未报名学生，所以考试名额的“点对点”精准转让根本无法实现。接到反映后学校已及时发布书面说明，提醒同学们应提高警惕，不应轻易相信“黄牛”的转让承诺，以防上当受骗。对于学生参与倒卖考试名额的，一经调查属实，将根据《蚌埠学院学生违纪处分办法》给予违纪处理。

	近年来，蚌埠学院平均每年招收本科生约4000-5000名左右，全国大学英语四级考试每年组织两次，每次报名名额4500人（150个标准考场），每年总计有9000个CET4考试名额，考试名额是比较充足的。但随着学校招生规模的不断扩大和学生、家长对大学英语四、六级考试需求的日益增长，大学英语四级考试整体通过率不高等因素的影响，考试组织的压力也日益凸显。

	目前学校已在积极规划落实教室等教学资源建设并最大限度挖掘现有考场资源，同时也积极采取了一些相应的措施，如实施《大学英语》课程分级分类教学、开设大学英语四级考试辅导公选课等相关措施来提高四级考试通过率；对于报名成功但无故不参加考试的学生限制下一场考试报名资格等，降低考试缺考率；对于已达合格线的考生限制报名，以扩大四级考试的覆盖面，力争最大限度的满足学生的考试需求等。后期学校将继续本着“以生为本”的原则，持续关注并逐步改善大学英语四、六级考试报名难的问题，回应广大学生的诉求和期盼。

	此外，学校拟打算适时向相关主管部门提出如下意见建议：即在将来疫情防控形势全面好转的情况下，建议教育部放开学生不得跨校报考的硬性限制，增加一个报考轮次，允许同一城市内的有富裕报考名额的高校，接受同城其他高校在校生报考，以均衡同一城市各高校间的考场资源配置，最大限度满足考生的报考需求。

                
                (责编：温璐、邓志慧)
				分享让更多人看到  
			"
警惕！这些有关东航MU5735坠毁事件的谣言别信,http://society.people.com.cn/n1/2022/0322/c1008-32381328.html,2022-03-22,"
				
            	
				
	人民网北京3月22日电 （周静圆）3月21日，东方航空公司MU5735航班执行昆明—广州任务时，在广西梧州市上空失联并坠毁。机上人员共132人，其中乘客123人、机组人员9人。

	事故发生后，各种消息在网上开始流传。人民网“求真”栏目对有关东航MU5735坠毁事件的谣言进行了梳理，希望大家理性辨别，不信谣不传谣。

	谣言一：东航客机坠毁引发山火的视频曝光？

	事故发生后，网上有一段视频广为流传，被认为是东航客机坠毁事故现场画面。画面中山林冒出滚滚浓烟和红色火苗，背景音为方言。不过很快，这段视频被多位网民指出，是福建某地祭祖引发的火灾，并且口音与广西梧州对不上。

	3月22日，经人民网“求真”栏目电话求证，福建省龙岩市上杭县官庄畲族乡人民政府的工作人员称，已经关注到了网上流传的这一视频，视频画面为3月20日当地一个村子因为祭祖引发了火灾，并非事故现场，网传信息不实，已经上报有关部门。

	

	网传视频截图。

	谣言二：昆明世博园7名领导乘坐失事航班？

	3月21日下午，有微信群聊天记录称，昆明世博园有7名领导乘坐了该失事航班，“办公室已经有人在哭”“都是身价过亿的”等信息随后发布在微信群内。

	3月22日，经人民网“求真”栏目电话求证，昆明世博园工作人员表示，当天他们公司没有员工乘坐该航班前往广州，网传信息为谣言。

	谣言三：东航客机坠毁前乘客拍摄画面流出？

	事故发生后，在网上流出一段10秒左右的视频，据称疑为东航MU5735乘客在飞机坠毁前所摄。视频为第一视角从舷窗内向外拍摄，在8秒左右时飞机似乎发生剧烈颠簸，伴有乘客此起彼伏的尖叫声。经核实，该影像实为对埃塞俄比亚航空ET302空难事件的模拟画面。

	

	图源网络。

	谣言四：网上惊现神预言？

	一张某问答社区App的截图显示，有匿名用户对“可以留下一个你对未来的预言吗？”的提问进行了回答，答案是：“2022年3月底会有坠机事件”。截图显示，回答时间为2022年1月1日。

	随后，这张图片被该App的用户证实为P图，原回答为“2022年12月底会有坠机事件”，却被人将时间改为“2022年3月”。

	

	图源网络。

	【求真观察】据中国东航3月21日晚间公告称，目前，本次飞机失事的原因还在调查中。人民网舆情数据中心助理研究员赵紫荆表示，此次事件牵动了全国人民的心，关于飞机失事原因的谣言也层出不穷。在重大事件面前，其实更需要广大网民客观理性地参与讨论，不轻信和传播不实信息。

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
