title,url,date,text
吃剩菜引发脑膜炎！你家冰箱可能也有这种细菌,https://www.piyao.org.cn/20240227/4821728a367648deb50b56ddb8c17213/c.html,2024-02-27,"春节期间每日丰盛的菜肴

难免会出现剩余

很多人怕浪费

会把剩菜剩饭放在冰箱保存

但是你知道吗？

剩菜剩饭

真的不！能！乱！吃！

严重或可导致脑膜炎？

这是真的吗？

这就带你去详细了解一下！

↓↓↓

  01 女子吃冰箱剩菜竟引发脑膜炎？

  一位家住南京的陈女士，食用了在冰箱里存放了两天的剩菜后，出现了头痛、发烧、腹泻等症状。本来以为是感冒了，可是在吃了感冒药后不仅没有好转，反而还出现了意识模糊的症状，于是赶紧被家人送往医院。经过医生诊断，陈女士被确诊感染了李斯特菌引发的脑膜炎。

  02 什么是李斯特菌感染？

  李斯特菌又名单核细胞增多性李斯特菌，它的生命力非常顽强，在冰箱冷藏温度下仍可以繁殖，被称为“冰箱杀手”。

  在免疫功能完善的健康人群中李斯特菌感染大多会止步于肠道，通常表现为发热、腹泻、呕吐、肌肉酸痛等。如果症状在数天后无好转，建议至医院就诊。

  对于孕妇、老人、儿童、酗酒者、癌症患者、慢性病患者等免疫力低下的人，严重可能会有致命风险。

  03 李斯特菌传播途径有哪些？

  李斯特菌广泛分布于自然界，易污染该菌的食品有生乳、奶酪、肉及肉制品、鸡蛋、蔬菜沙拉、冰激凌、水产品等。传播途径主要为被污染的食物经胃肠道进入体内。此外，母亲到胎儿的垂直传播也被证实。

  04 我们应该如何远离李斯特菌？

  1.生熟分开

  做饭过程中，生熟食品要分开。这里的“熟”指的是切完了直接吃的食物，比如拌黄瓜、酱牛肉；“生”指的是切完了还要经过加热处理的食物。生熟分开不仅指它们不要相互接触，也表示所用的砧板、刀具、器皿也应当分开。

  2.保持清洁

  保持手部清洁，除了餐前便后要洗手外，做饭之前和做饭过程中也要注意洗手。厨房用具要保持清洁，碗筷、筷子盒、刀、砧板、抹布的卫生要特别注意，不要让其成为污染源。

  3.烧熟煮透

  生的食物要彻底做熟，尤其是肉、禽、蛋和海产品。熟食类的肉制品从冰箱取出来后，也应高温加热后再食用。

  4.安全原料

  对于高风险个体，避免食用高风险食物，包括未消毒的奶制品、生冷沙拉和海鲜、未经加热的熟食等。

  5.安全温度

  ①肉类、禽类、鱼类等食物，完全煮熟才能食用。大多数肉类温度要达到71℃才能完全熟透，禽类腿肉要达到82℃才能煮熟。

  ②熟食、烟熏和腌制肉类、鱼类加热后食用。

  ③水果及蔬菜彻底洗净或削皮后食用。

  ④不食用未经高温消毒的牛奶或奶制品。

  ⑤易腐烂的食品及熟食，一旦打开包装，即便没过保质期，也应尽快吃完。

  ⑥为保证食品不受各种致病菌污染，最好将冰箱冷藏室的温度设定在2℃～4℃之间，冷冻室的温度设定在-18℃或以下。

  6.定期清理冰箱

  冰箱断电后，取出全部食材，用热水和中性洗涤剂清洁冰箱内壁和架子，并用清水擦拭或者冲洗干净。（朱研 陆军军医大学西南医院感染病科 副主任医师）"
点赞550万的秦岭隧道视频系拼接，质疑者发声,https://www.piyao.org.cn/20240227/4b5ac7be2a97480faca2d4886bb368ed/c.html,2024-02-27,"近日，一段汽车穿越秦岭隧道、

隧道两端景物迥异，

凸显秦岭是中国南北分界线的短视频

在网络爆火

引发了550多万人点赞。

视频作者称：

“穿过秦岭隧道后我才明白

为什么秦岭是中国南北分界线。”

据上游新闻报道

一地理爱好者陈先生对该视频提出质疑：

视频中汽车进的隧道是雁鹅山隧道

（重庆市巫溪县）

属于大巴山地界，不是秦岭

来源地理爱好者打假视频截图：大巴山与秦岭仍有一定距离

同时，隧道顶部的灯前后式样不同

（进隧道是一排，出隧道是两排）

因此陈先生怀疑该视频是拼接而成

并发布打假视频进行科普

  陈先生解释：“因为我是做地理科普的，起初是想给大家简单介绍一下这种现象的原因。但随后我发现雁鹅山隧道在重庆后，就知道这个视频是剪辑拼凑的。我把这件事说出来，是想让大家对地理现象有一个正确的认识，防止概念被混淆和篡改。”

  原作者评论区道歉：

  犯了知识性错误

  据报道，2月22日该视频原作者“诺诺的小家”在视频评论区发布了道歉评论：

  “经广大网友提醒，王老师特此道歉。雁鹅山隧道是属于大巴山，大巴山与秦岭组成的山脉叫秦巴山脉。我一直以为大巴山也属于广义上的秦岭，而我在查阅资料的时候，发现这两种说法都有。所以在发布作品的时候，没有太注意这个争议点，直接把大巴山的隧道当做了秦岭的隧道了。如是犯了知识性错误，特此向大家道歉。”

  就陈先生提出视频拼接的质疑，他也在评论区回应：“因为这里是一系列的隧道群，所以不拼接剪辑一下，就没有那种震撼的感觉了。我不否认拼接剪辑了，如果大家很介意的话，那我再道个歉。”
  

  大巴山和秦岭是否属于同一山脉？一位重庆资深地图审查员在接受媒体采访时表示：“大巴山和秦岭是完全不同的山，有两条完全独立的山脉，不能混为一谈。你说的视频我也看到了，如果非要一起提，可以说是秦巴山区，不能只说秦岭。”

  律师提醒：剪辑拼接视频应明显标记

  视频作者发布剪辑视频吸引众多网友点赞、评论，是否涉嫌为骗取流量编造传播虚假信息？

  重庆志和智律师事务所高级合伙人、监事会主任张公典律师认为，《治安管理处罚法》和《刑法》中涉及网络散步谣言的惩处条款，主要是针对对社会有一定危害性的谣言。从原视频看，虽然信息与事实有出入，但应该没有达到编造虚假信息需要被行政处罚的程度。去年7月，中央网信办曾发布《关于加强“自媒体”管理的通知》，要求自媒体应对虚构内容或争议信息加注标签，视频发布者未对剪辑拼接后的视频做标记，属于违反了网信办的规定，应该由短视频平台进行处理。

  就当前不少自媒体作者为博流量对视频进行剪辑的行为，张公典律师建议，网络不是法外之地，自媒体作者在拍摄、剪辑视频时，如果有虚构、夸张的成分，应该标注出来，避免网友误会，引发不必要的麻烦。

  目前，在该视频下方，平台已做明显标注。

 "
年轻时近视，老了就能“抵消”老花眼？,https://www.piyao.org.cn/20240227/9338c683dac24e28b0d1dc37ccd4688f/c.html,2024-02-27,"  常听到人说，年轻时近视，可以“抵消”老花眼，这是真的吗？其实，近视和老花眼是两种常见的视力问题，分别影响远视和近视能力。近视使远处物体看起来模糊，而老花眼影响近距离看清物体的能力。随着年龄增长，原本近视的人可能在未佩戴眼镜时，能较舒适地阅读近处物体，因为近视在一定程度上“抵消”了老花的影响，但这并不意味着两者可以完全抵消。

  大多数人随着视力变化仍然需要调整眼镜度数。在近视和老花眼同时存在时，可能需要双焦点或多焦点眼镜来清晰看见不同距离的物体。因此一定要定期进行眼部检查，并根据眼科医生的建议采取合适的视力矫正措施哦。"
又有疫情？骆某被行政处罚,https://www.piyao.org.cn/20240227/84fc0bd04fc24fc7addb6a023636b3c6/c.html,2024-02-27,"“由于永修县又疫情，

关县里出不来”

江西省九江市永修县一则

虚假造谣的短视频

引发关注

↓↓↓

2024年2月22日

永修县公安局马口派出所民警

发现某网络视频平台

有网民骆某用自己的账号发布一则为

“由于永修县又疫情，

关县里出不来”的短视频

马口派出所立即传唤当事人骆某核实情况

骆某交代自己的目的

就是为了博眼球吸引流量

骆某进行网络造谣

造成社会不良影响

其行为已经构成扰乱网络公共秩序

永修县公安局依法对骆某进行了行政处罚"
如何预防电气火灾？,https://www.piyao.org.cn/20240227/4510e29a8fc44ee19ce6c3a4d4d8cfbc/c.html,2024-02-27,"家庭日常用电一定要注意消防安全，消除电器隐患。

购买电器时要认准3C标志

经常检查电器线路

在承载范围内使用电器……

更多注意事项详见↓↓↓"
经常张嘴呼吸一定会变丑？网红闭嘴贴能矫正？,https://www.piyao.org.cn/20240227/5696dca6f5544664ac5333ef0465ecbb/c.html,2024-02-27,"  ​​流言

  有人用鼻呼吸，有人用口呼吸，也有人用口鼻一起呼吸，你是否留意过自己是用哪种方式呼吸的？不少传言称“张嘴呼吸会导致‘腺样体面容’，从而让人变丑”，更有传闻称“闭嘴贴贴可以治愈口呼吸问题”。

  那么，到底什么是“腺样体面容”？长期张嘴呼吸真的会导致“腺样体面容”，从而影响颜值吗？网传的闭嘴贴到底有没有用呢？

  分析

  先说答案：

  1、长期口呼吸并非一定会导致“腺样体面容”，但对于生长发育期的儿童存在一定可能性。另外，张嘴呼吸≠口呼吸。

  2、闭嘴贴只是简单粗暴地把人的嘴巴贴起来，它无法从根本上解决人们鼻腔呼吸受阻的问题，因而也就无法治口呼吸问题。

  需要注意的是，闭嘴贴如果使用不当可能还会适得其反，严重可能致人缺氧窒息。

  什么是“腺样体面容”？

  想要知道什么是“腺样体面容”，我们需要先来认识下腺样体。

  腺样体是人体正常的淋巴组织，出生即存在，一般随着年龄增加而增大，3-7 岁达到高峰，然后开始逐渐萎缩。

  图片来源：作者提供

  腺样体位于鼻部后侧的气道处，是儿童早期吸入性外源物质（例如尘螨、花粉等过敏原或者病毒、细菌等病原体）接触的第一门户，在反复刺激下，腺样体就会发炎，表现为增生、肥大。 

  “腺样体面容”（adenoid faces），通常指因腺样体过度肥大造成鼻子呼吸阻塞，孩子就会被迫张口呼吸。

  而长期张口呼吸，孩子的五官会受到一些异常力量的拉扯，面部的骨骼和肌肉可能会发生异形，最典型的表现就是面部变长、张着嘴巴，硬腭高拱、狭窄，以及牙齿前突、排列不齐等。
 

  张嘴呼吸 ＝ 口呼吸？

  人体正常呼吸时，绝大部分呼吸气流会通过鼻腔，这种呼吸状态是正常呼吸。而当呼吸气流通过口腔且超过一定比例（一般为25%～30% ）时，则为口呼吸。

  也就是说，张嘴呼吸并≠口呼吸，只有口鼻呼吸的比例超过一定临界值时才能被认定为口呼吸。

  而根据病因不同，口呼吸可大致分为病理性和习惯性。病理性口呼吸的诱因多种多样，除了前文介绍的腺样体肥大，还包括慢性鼻炎、鼻甲肥大等其他鼻咽部疾病，使鼻子呼吸困难，被迫使用口呼吸。

  习惯性口呼吸则是指既往鼻子阻塞的疾病导致的不良习惯，在疾病治愈后口呼吸习惯仍存在。长期张嘴呼吸会导致人们的嘴唇肌肉力量不足、闭唇困难，即使去除了鼻部呼吸阻塞的病因，患者也往往无法自动改善张嘴呼吸。

  如何判断自己是否存在口呼吸问题呢？可以通过“双面镜法”来简单自测：

  把低于室温的双面镜放在鼻孔和嘴唇之间，观察镜片，上面镜片有雾就是鼻呼吸，下面镜片有雾就是口呼吸。
  

  图片来源：参考来源[4]

  口呼吸一定会

  导致“腺样体面容”？

  不一定。

  长期口呼吸，原理上确实会存在影响孩子面容的可能性。例如有可能会使人体口腔和鼻腔的压力失衡，让牙齿错𬌗、畸形等问题更易发展，从而影响面部肌肉发育，但这个过程要多久以及是怎么影响的，目前还尚未可知。并且口呼吸也未必一定会造成“腺样体面容”，面部错合畸形也不代表就一定是口呼吸造成的。

  人体颌面的发育情况以及最终外貌形成，主要取决于遗传因素、环境因素两部分因素。环境因素包括先天因素（母体、 胎儿、发育障碍及缺陷）和后天因素（全身性疾病、乳替牙期的局部障碍、功能因素和口腔不良习惯）。腺样体等鼻部阻塞疾病导致的面部发育不良属于后者，也就是环境因素。

  闭嘴贴真的有用吗？

  没用，使用不当还存在健康风险。

  闭嘴贴是利用胶带将人的上下嘴唇强行粘贴上，以防止人张开嘴巴呼吸。这种方法确实解决了张嘴的问题，但无法从根本上解决人们鼻腔呼吸受阻问题，也没有真正意义上去改变大家口呼吸的习惯，所以无法解决口呼吸的根本问题。

  另外，需要注意的是，闭嘴贴如果使用不当，可能还会适得其反。例如，影响使用者的睡眠质量，或可让人出现缺氧、呼吸暂停等现象，严重时甚至会使人窒息。
 

  图片来源：某购物平台上以“口呼吸矫正贴”作为关键词的搜索结果

  结论

  如果怀疑自己有口呼吸现象时，大家一定不要病急乱投医，盲信偏方，而是应第一时间去专业医院检查确认，再根据病因以及所处的生长发育阶段、面部发育受影响的情况，遵循医生指导进行有针对性的诊疗。

  例如上颌骨扩宽、前导下颌骨生长、肌功能训练或观察等，及时诊疗可使我们生长发育回归遗传因素决定的“正轨”，改善呼吸功能。

  参考文献：

  [1] 高雪梅. 儿童睡眠呼吸障碍与口腔医学治疗[J]. 华西口腔医学杂志, doi: 10.7518/hxkq.2014.04.001.

  [2] 杨凯,曾祥龙,俞梦孙.口呼吸与鼻呼吸儿童颅面形态差异的研究[J].中华口腔医学杂志,2002(5):385-387.

  [3] YU M, MA Y, XU Y, et al. Orthodontic appliances for the treatment of pediatric obstructive sleep apnea: A systematic review and network meta-analysis [J]. Sleep Medicine Reviews, 2023, 72: 101855.doi：https://doi.org/10.1016/j.smrv.2023.101855.

  [4] 曾祥龙，高雪梅，儿童口呼吸的诊断与处理，中华口腔医学杂志，2020.55(1):3-8

  作者：于敏 北京大学口腔医院正畸科主治医师

  审核：高雪梅 北京大学口腔医院正畸科主任医师

  董霄松 北京大学人民医院呼吸睡眠医学科主任医师

  潘春晨 中国科学技术大学附属第一医院耳鼻喉头颈外科副主任医师"
霰是什么？霰和雪、雹有什么区别？霰有多大破坏力？,https://www.piyao.org.cn/20240226/d2214426bb0f496894cd3435a07f6029/c.html,2024-02-26,
警车为公众人物回乡祭祖开道？警方通报,https://www.piyao.org.cn/20240226/c2cbd1577df94cbebda850323a725a09/c.html,2024-02-26,"  2月24日，广东江门鹤山警方通报，近日，江门鹤山市一网民邢某某为博眼球发视频造谣被行政处罚。
 

  该网民发布的谣言视频截图。警方供图

  据通报，近日，鹤山市公安局网警大队在工作中发现，一网民在某音及某头条账号发布了一段40秒段视频，并在视频中配文：“原来是XXX（某公众人物）回江门祭祖路过此地，警车开道。”

  警方发现，该视频一经发出，迅速引起网友的关注和热议，于是立即进行核查，确定该段视频内容失实，对广大网民产生误导。当日，鹤山警方依法将视频发布者邢某某传唤至公安机关接受调查。

  警方调查，原来，邢某某在其经营的店铺附近看到有警车，后面还跟了一队大巴车（实则警车为学校考生护航），于是联想到某公众人物近期回乡祭祖，在未确认事实的情况下，为了博取流量，引起关注，便将两件事关联，发布视频编造了警车为某公众人物回乡祭祖开道的谣言。

  根据《中华人民共和国治安管理处罚法》的相关规定，鹤山警方依法对邢某某作出行政处罚，并责令其将相关谣言视频删除。

  警方提醒：互联网不是法外之地。我国相关法律法规对打击网络谣言等违法犯罪行为作出了具体规定，违者需承担相应的法律责任。对于编造、传播、散布谣言的行为，公安机关将依法严厉打击。江门公安呼吁广大网民，知法守法，文明上网，理性发言，不造谣、不信谣、不传谣，共同营造清朗网络空间。"
四名网络造谣者被安徽阜阳警方处罚,https://www.piyao.org.cn/20240226/9b5aa3e4844143cd9800814ad14196bb/c.html,2024-02-26,"  大皖新闻讯 2月25日，大皖新闻记者获悉，安徽阜阳警方近期曝光3起典型案例，对4名网络造谣者进行处罚。

  太和警方依法查处王某侠散布“山东到安徽等地将发生地震”谣言案。

  2023年12月12日，网民王某侠在某视频平台发布视频称，“年内中国可能发生七级以上地震，山东到安徽等地将发生地震”，造成恶劣影响。经查，王某侠为博取流量，在无事实依据的情况下肆意散布该谣言信息。目前，太和警方依法对王某侠予以行政拘留处罚。

  颍上警方依法查处王某静、王某春摆拍并发布“卖票人员被打”谣言案。

  2023年12月28日，网络主播王某静在某视频平台发布摆拍的“八里河梦里雪乡卖票人员被打，雪地里被暴打十分钟，现还在雪堆躺着，请求阜阳市民热心人士正能量转发”谣言视频，造成恶劣影响。经查，王某静为博取关注，伙同另一主播王某春摆拍该视频并发布到某视频平台。目前，颍上警方依法对二人予以行政拘留处罚。

  界首警方依法查处李某英散布“长沙县黄花镇被偷三个孩子”谣言案。

  2023年12月14日，网民李某英在某视频平台发布视频称，“昨天长沙县黄花镇被偷了三个孩子，安沙镇三合村也丢了两个孩子，有一个陌生人刚把孩子迷晕，幸好被人及时发现救了起来....”造成不良影响。经查，湖南警方已辟谣证实该信息为谣言，李某英为博取流量，散布该谣言信息。目前，界首警方依法对李某英予以行政罚款处罚。

  警方提醒：互联网不是法外之地，对于编造、传播、散布谣言的行为，公安机关将依法严厉打击。请大家知法守法、不造谣、不信谣、不传谣。"
癌症害怕的4类食物，建议多吃！快收藏,https://www.piyao.org.cn/20240226/6838a374de524da593d4ef51bd1afd72/c.html,2024-02-26,"  目前对绝大多数癌症来说，不是打一针疫苗就能预防的，也不存在什么特效的药物或食物，能保证我们绝不得癌症，但癌症与饮食习惯确实关系密切。

  这篇文章就给大家说说有利于预防癌症的食物，大家参考着安排起来吧。

  1

  多吃新鲜蔬果

  新鲜蔬果对人体益处多多，除了能补充身体所需的营养之外，在预防癌症方面也能起到很大的作用。

  1.维生素C

  新鲜蔬果中富含维生素C，特别是冬枣、猕猴桃、草莓、橘子、橙子、甜椒、彩椒、小白菜，它们的维生素C含量都很优秀。维生素C具有较强的抗氧化性，可以抑制亚硝酸盐转变为亚硝胺，亚硝胺具有致癌作用，也是诱发胃癌的危险因素之一。

  2.抗氧化成分

  胡萝卜、苦苣菜、西红柿、紫洋葱、紫甘蓝等这类深色蔬菜含有更多的抗氧化成分，比如β-胡萝卜素、番茄红素、花青素、槲皮素等，它们可以帮助人体清除自由基、抗炎，也有利于预防癌症的发生。

  特别是十字花科蔬菜和绿叶菜对预防癌症的作用更大。有研究表明，增加十字花科蔬菜以及绿叶菜的摄入可降低患肺癌的发病风险。其中十字花科蔬菜还能降低胃癌、乳腺癌的发病风险。

  另外，多吃蔬菜还能降低患结肠癌和食管鳞（腺）癌的风险；多吃水果可降低主要消化道癌症，比如食管癌、胃癌、结直肠癌的发病风险。

  2

  主食增加全谷物

  我们总是建议大家，一定要少吃精白米面，多在主食中增加全谷物的摄入。因为与精白米面相比，全谷物含有更多的膳食纤维、B族维生素以及矿物质，也能平稳餐后血糖，对健康更有利。

  有研究显示，增加全谷物的摄入不仅能控制体重、降低患2型糖尿病、心血管疾病的风险，还能降低结直肠癌的发病风险。

  特别推荐燕麦、青稞这样的全谷物，它们都富含β-葡聚糖。这是水溶性膳食纤维的一种，能吸水膨胀增加饱腹感，促进胃肠蠕动，可预防便秘和肠道疾病，还具有改善血脂异常的作用。

  3

  每天吃豆制品

  我国《中国居民膳食指南》中建议每人每天大豆的摄入量要达到25克，而根据《中国居民膳食指南科学研究报告2021》中的数据显示，2018年我国各年龄组均有70%的人群在膳食调查期间，平均每天的大豆及其制品的摄入量低于15克，这就意味着我国绝大多数人的大豆都没吃够推荐量。

  25克大豆相当于1拳头左右的北豆腐或半盒南豆腐或1拳头豆腐丝或2块豆腐干。

  充足豆制品的摄入，可降低乳腺癌的风险。

  4

  常喝茶

  茶在我国历史悠久，中国是世界上最早发现和利用茶树的国家。茶叶中含有抗氧化成分茶多酚，每天坚持喝茶对健康有益，但别喝浓茶，避免影响身体对营养成分的吸收利用，也会影响睡眠质量。

  目前有研究表明，常喝茶可以降低患心血管疾病、2型糖尿病以及胃癌的发病风险。

  不过需要注意的是，冲泡绿茶的时候别用太热的水。水温控制在60℃~80℃时，茶多酚得率随着冲泡温度的升高而提高，而当温度在90℃~100℃时，茶多酚得率随着温度升高反而降低，一般情况下茶多酚得率随着冲泡时间的延长而提高。

  除了以上提到的饮食方面的建议，要想预防癌症还得坚持运动。运动的好处很多，不仅能控制体重、降低慢性病的发病风险、提高认知能力、降低痴呆风险、改善睡眠，还能降低多种癌症的发病风险，包括结肠癌、乳腺癌、膀胱癌、子宫内膜癌、食管腺癌、胃癌、肾癌。

  所以，建议每天进行至少30分钟的有氧运动，比如快走、慢跑、骑车、跳操等，每周再进行2~3次无氧运动，比如弹力带、哑铃、俯卧撑、引体向上等。

  最后总结一下，远离癌症，拥抱健康！日常的饮食习惯和生活习惯，将会决定身体的健康。再次强调，虽然很多食物对预防癌症有帮助，但没有任何一种食物是吃了就能百分百防癌的，一定要均衡营养，养成良好的生活习惯，经常锻炼，定期体检哦。

  作者：薛庆鑫 注册营养师

  审核：阮光锋 科信食品与营养信息交流中心科学技术部主任"
车厘子吃多了会铁中毒？,https://www.piyao.org.cn/20240226/7b59db4d2e924758aebdcf29f8616f58/c.html,2024-02-26,"  通过正常饮食摄入过量的铁是非常罕见的，拿车厘子来说，这种水果中铁的含量较低，根据美国农业部（USDA）的数据，每100克车厘子中的铁含量仅为0.36毫克。与其他富含铁的食物相比（例如红肉、豆类、某些绿叶蔬菜）相差不少，而我们在吃这些食物时从不会有这种担心，那为什么还要担心车厘子呢？

  不过，任何食物如果过量食用都可能导致健康问题，包括胃肠道不适或血糖水平升高。因此，虽然车厘子很可口，但咱们一次也别吃太多。"
新疆阿勒泰极端天气冻死牲畜和飞禽？官方回应,https://www.piyao.org.cn/20240223/2da467c406a5444896a4b6f76f9629a2/c.html,2024-02-23,"  2024年2月18日，新疆阿勒泰地区富蕴县受寒潮影响，辖区普降大雪、气温骤降，最低温度达-52.3℃，突破历史极值。面对寒潮来袭，富蕴县各部门（单位）、乡（镇）积极做好防范应对工作，全力保障人民群众生产生活。

  目前，富蕴县强寒潮天气已减弱，此次天气过程中，未造成人员和牲畜鸟类伤亡。

但部分自媒体账号为博取流量

拼凑网上旧图

发布不实信息

扰乱公众视听

发布者搬运网络图片，与此次极端天气无直接关联

发布者搬运网络图片，与此次极端天气无直接关联

发布者搬运网络图片，与此次极端天气无直接关联

发布者搬运网络图片，与此次极端天气无直接关联

  2月20日，新疆阿勒泰地区雪都融媒发布《新疆富蕴县强寒潮天气已减弱 此次天气过程未造成人员和牲畜伤亡 冬羔生产工作有序进行》。

请各位网民

不随意转发、扩散

来源不明、未经证实的信息

携手共筑风清气正的网络空间"
成都绿化带种烟草？真相是……,https://www.piyao.org.cn/20240223/46105aabee8b41a685fcd40b50bbbae4/c.html,2024-02-23,"  近日，有不少网友反映，四川成都春熙路附近绿化带中的绿植形似烟草，格外引人注目。经手机识图软件扫描结果显示，这种植物与烟草有98%的相似度。对此，成都市植物园的植物学专家回应：其实该植物并不是烟草，它虽然看起来像是烟草，但根据视频以及照片判断应该为“花烟草”。

  通过调查发现，花烟草虽然和烟草同科属，但并非是经济作物，是一种十分有趣的花，一般在阴暗的天气或者晚上开放，晴天就会闭合，花期时间长达两个月，具有很高的观赏价值，不仅能够作为园林景观花卉，还能够作为盆栽观赏。"
庆佳节，闹元宵，安全提示要记牢,https://www.piyao.org.cn/20240223/5d341e795019436a9146e376df438874/c.html,2024-02-23,"2024年1月19日21时许

河南焦作东方红广场发生一起

因烟花爆竹燃放操作不当引发的意外事故

3名燃放者受伤

2月24日是元宵节

节日期间

各类促销、节庆活动增多

公共场所人员聚集

客流、物流密集

烟花爆竹燃放多

用火用气用电增加

安全风险增加

容易发生火灾、踩踏等安全事故

事故案例

01

  2004年2月5日（元宵节）晚7时30分左右，在北京密云密虹公园举办的第二届密云迎春灯展上，密云公园地区游人骤增到3万至4万人，公园内观灯游人达到4000-5000人。因潮白河西岸的居民区内有人燃放烟花，群众中也有正月十五要放礼花的传言，不少游人误认为是在放礼花，因此河东岸的大量游人拥上彩虹桥，导致彩虹桥上拥挤、踩踏，造成37人死亡、多人受伤的特大伤亡事故。

02

  2022年2月16日（正月十六）5时57分，河南省许昌市长葛市新华路一居民家楼发生火灾，1名老人被困，截至6时13分现场明火被消防救援人员全部扑灭。经检查，老人身体并无大碍，火灾造成房间内部分家具和物品损毁。经初步了解，是由于户主在祭祖后未将蜡烛熄灭而引发的火灾。

03

  2023年2月5日（元宵节），广西北海消防接到报警称，北海大道红路岭社区一民房起火。经过消防员的奋力扑救火势很快被控制，所幸无人员伤亡。引起火灾原因是，“熊孩子”将点燃的烟花扔进屋内后，烟花引燃杂物而引发。

庆佳节，闹元宵

安全提示要记牢

↓↓↓"
红枣、红糖补血吗？真正补血的是这8种食物,https://www.piyao.org.cn/20240223/5ec9843aa2cd4292be14c979f791a063/c.html,2024-02-23,"  什么食物可以补血？许多人立即会想到红枣和红糖。它们真的是补血佳品吗？

  红枣、红糖，真的补血吗？

  红枣和红糖，长期以来在传统观念中被视为补血佳品，但深入了解其营养成分会发现，这种认识并不完全准确。

  红枣富含维生素C、维生素E以及各种微量元素，对于提高身体抵抗力和促进健康有一定作用。然而，当谈及补血，关键在于铁的含量，而红枣中的铁含量相对较低。研究显示，每100克红枣中的铁含量仅为1.8毫克，而成人每日推荐铁摄入量为8-18毫克，这意味着仅靠食用红枣来满足补血需求是远远不够的。

  红糖是炼制过程中较少经过精炼的糖类产品，保留了一些矿物质和微量元素，其中包括铁。但同样，红糖中铁的含量并不足以有效补充日常所需。事实上，红糖每100克中的铁含量大约为9毫克，但由于糖类摄入量应控制，通过红糖补铁并不实际。

  值得注意的是，铁的吸收还受到其他因素的影响。例如，维生素C可以促进铁的吸收，而红枣中恰好含有较多维生素C。因此，虽然红枣的铁含量不高，但其维生素C的存在有助于提高身体对铁的吸收效率。

  真正补血的食物是这8种

  真正的补血“英雄”藏在日常饮食中。补血，关键在于补铁。人体需要铁来制造血红蛋白。

  1. 瘦肉

  尤其是红肉，如牛肉和羊肉。红肉中的铁是“血红素铁”，这种铁的吸收率比植物性食物中的非血红素铁高得多。例如，100克瘦牛肉就能提供2.7毫克铁，占成年人日推荐摄入量的15%。

  2. 海产品

  也是补铁的佳选，特别是贝类，如蛤蜊和牡蛎。蛤蜊中的铁含量尤其惊人，100克可提供28毫克铁，远超过其他食物。

  3. 豆类

  包括豆腐、豆浆和各种豆子，也是铁的良好来源。一杯煮熟的黑豆就含有3.6毫克铁。更重要的是，豆类富含蛋白质和纤维，对维持整体健康大有裨益。

  4. 深绿色蔬菜

  如菠菜和羽衣甘蓝，含铁量虽不及肉类和海鲜，但仍是素食者的好选择。一杯煮熟的菠菜能提供6.4毫克铁。

  5. 干果

  如杏仁，含有丰富的铁。

  6. 种子

  如南瓜子，同样含有丰富的铁。

  7. 谷物

  特别是富含铁的强化谷物，比如燕麦和全麦面包，也是补铁的好选择。一份早餐燕麦能提供约2毫克铁。

  8. 黑巧克力

  不仅美味，还含有铁。

  重要的是，铁的吸收受多种因素影响。维生素C能增强非血红素铁的吸收，因此搭配富含维生素C的食物，如柑橘类水果和西红柿，能提高铁的吸收率。相反，咖啡和茶中的单宁酸会妨碍铁吸收，最好避免在进食高铁食物时饮用。

  掌握了这些食物的秘密，补血不再是难题。记住，选择对的食物，才能真正补充所需的铁，保持血液健康。（孙小强，天津市第一中心医院心内科副主任医师）"
员工因讲粤语被罚款？造谣男子被刑拘,https://www.piyao.org.cn/20240222/50bbc5bd982744ef8057e8858b7523c5/c.html,2024-02-22,"  

  近日，网传“广东佛山一公司有员工因讲粤语被罚款五千元”的消息引发热议。

  广东佛山禅城公安通报，经查，网传的消息为不实信息，系刘某杰（男，21岁，网传涉事公司负责人）为吸引眼球、博取流量而编造并传播。刘某杰的公司实际上只有其一人，没有其他员工，不存在所谓员工因讲粤语被罚款的情况。

  目前，犯罪嫌疑人刘某杰因在多个网络平台散播不实信息，造成恶劣社会影响，严重扰乱网络公共秩序，已被公安机关依法刑事拘留。

  警方提醒：网络不是法外之地，切莫以身试法!"
