title,date,url,text
石家庄藁城区有外国人聚集做核酸检测？,2021-01-08,https://baijiahao.baidu.com/s?id=1688317873484122484,"流传内容：近日，微信、微博等平台流传 “藁城区有外国人聚集做核酸检测”的视频、图片信息。
鉴定结果：谣言
要点：
经石家庄互联网举报中心向藁城区相关部门核实，事发地不在藁城，藁城区也无涉外高校。经向石家庄铁道大学了解，网传信息为1月6日该校按全市防疫工作要求组织外国留学生进行核酸检测的场景。
图片来源于网络
疫情当前，请广大网民积极配合，理性看待，擦亮眼睛，不要以讹传讹成为谣言传播者，共同为疫情防控营造清朗网络空间。
来源：网传 “石家庄藁城区有外国人聚集做核酸检测”？官方辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山来石家庄了？！,2021-01-07,https://baijiahao.baidu.com/s?id=1688221526674311971,"流传内容：近日，一则“钟南山来石家庄了”的消息在网络大量传播，并配图片称钟南山在河北宾馆、凤凰酒楼等饭店就餐。
鉴定结果：谣言
要点：针对网传“钟南山来石家庄了”的消息。2021年1月5日，经石家庄互联网举报中心向有关部门核实，钟南山院士并不在石家庄。另据科技日报记者与钟南山院士团队联系，证实钟南山院士目前在广州。疫情当前，参与防控人人有责，不信谣、不传谣，不聚集、勿恐慌，积极防护，团结一致，战胜疫情，我们共同努力！
图片来源于河北网信管理执法
来源：河北网信管理执法、科技日报
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
1月15日重型货车禁止上路行驶？,2021-01-06,https://baijiahao.baidu.com/s?id=1688137240996628262,"流传内容：近日，网上热传“楼盘停工、企事业停工放假、1月15日重型货车禁止上路行驶、春运停止”的消息。
鉴定结果：谣言
要点：
近日，网上热传“楼盘停工、企事业停工放假、1月15日重型货车禁止上路行驶、春运停止”的消息。经查询相关资料，网传消息不实。
图片来源于中国互联网联合辟谣平台
首先，该消息在微博、微信上传播，并非来源官方部门或者权威媒体。截至1月4日12时，交通运输部官方网站上并没有2021年1号令文件。
2020年12月31日，交通运输部网站发布文章《春运防控标准全面提高 分类削峰控量 保障平安有序》阐述：交通运输部门着力打造健康、平安、便捷、温馨、诚信、绿色春运。2021年1月1日，中国政府网发布文章提及做好春运期间错峰控流和疫情防控相关工作。足可见，春运并没有取消。
图片来源于中国互联网联合辟谣平台
截止目前，没有任何官方部门发布消息“1月10日所有楼盘必须停工”、“所有企事业单位必须1月20日全部停工放假”。
来源：中国互联网联合辟谣平台
更多辟谣：新型冠状病毒疫情实时辟谣平台
举报/反馈"
钟南山院士和2500名医护人员抵达大连？,2021-01-05,https://baijiahao.baidu.com/s?id=1688042979600812583,"流传内容：近日，有人在微信群及朋友圈中发布中巴车队驶入大连金普新区的视频，称“钟南山院士和2500名医护人员抵达金州”。
鉴定结果：谣言
要点：针对网传“钟南山院士和2500名医护人员抵达大连”的消息。2020年12月27日，金普新区发布通报称，经与相关部门核实，钟南山院士从未抵达新区，也未收到任何相关工作安排，此传言不实。金普新区网信办表示，在此，请广大市民自觉遵守防疫规定，不造谣、不信谣、不传谣，共同为打赢这场疫情防控阻击战营造良好舆论氛围，凝聚起众志成城、共克时艰的强大正能量。
官方辟谣/金普新区网信办
来源：金普发布
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
沈阳封城了？,2021-01-04,https://baijiahao.baidu.com/s?id=1687956989482095704,"流传内容：网传近日“沈阳因疫情所有商场、地铁、公共场所全部关闭了”，“内部消息说尹某某把病毒传到北京了，所以沈阳封城了”等信息。
鉴定结果：谣言
要点：1月3日，黑龙江省哈尔滨市网民董某某在网上发布“沈阳因疫情所有商场、地铁、公共场所全部关闭了”“内部消息说尹某某把病毒传到北京了，所以沈阳封城了”等信息。沈阳网警第一时间响应并核实，并于1月4日发出警情通报，澄清以上内容为虚假信息。董某某因涉嫌违法已转递当地公安机关依法处理。
沈阳网警提示网民：网络不是法外之地，切勿造谣传谣，涉及疫情相关信息以官方通报为准。对于制造、传播谣言的违法犯罪行为，公安机关将依法严肃处理。
图片来源网络
来源：中国互联网联合辟谣平台
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
朋友圈谣言再现：“穿着防疫服上门，说是消毒，实则抢劫”,2020-12-31,https://baijiahao.baidu.com/s?id=1687590468888851418,"流传内容：近日，朋友圈流传一张已被多次辟谣的谣言图片，称“现在有一帮人，穿着防疫服上门，说是上门消毒、测体温，其实是入室抢劫的”。
鉴定结果：谣言
要点：针对网传“现在有一帮人，穿着防疫服上门，说是上门消毒、测体温，其实是入室抢劫的……”的消息。12月28日晚，西安网警再次强调：这是一条彻头彻尾的谣言。在年初的疫情攻坚战中，西安网警已进行过辟谣。
西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言。对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！
朋友圈谣言图片/图片来源于网络
朋友圈谣言图片/图片来源于网络
西安网警辟谣/图片来源于网络
来源：中国经济网、中国青年报综合西安网警巡查执法微博
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
12月29日起，福州外来务工人员15天内必须全部返乡？,2020-12-31,https://baijiahao.baidu.com/s?id=1687578205701456192,"流传内容：近日，一条返乡公告》引起了不少外来务工人员的关注，称“12月29日起，15天内，在福州的外来务工人员必须全部返乡”。
鉴定结果：谣言
要点：针对网传“12月29日起，15天内，在福州的外来务工人员必须全部返乡……”的消息。12月11日，海峡都市报记者向相关部门核实，发布新闻澄清，称该则“返乡公告”不属实。近期，类似的虚假“返乡”公告在浙江、广东、贵州等多次发生，浙江、广东多地公安也发布警情通报，对散布谣言者作出处罚。相关部门提醒市民，网络不是法外之地，请市民不要随意转发，不造谣、不传谣，对于散布谣言的行为，警方将继续加大打击力度，对造谣依法严惩。
谣言返乡公告/图片来源于网络
来源：海峡都市报
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
澳门正追寻一名来自大连的身体不适人士？,2020-12-30,https://baijiahao.baidu.com/s?id=1687488468556203166,"流传内容：近日，网传“澳门对来自大连的入境人士进行隔离以及当局正追寻一名身体不适人士”。
鉴定结果：谣言
要点：针对网传“澳门对来自大连的入境人士进行隔离以及当局正追寻一名身体不适人士”的消息。12月24日晚，澳门新冠病毒感染应变协调中心发布澄清称不属实，澳门目前只是对入境前14天内曾经到过辽宁省大连市金州区先进街道或光中街道的人士，要求须按照澳门卫生当局要求在指定地点接受14天医学观察。此外，目前也未曾接获有来自大连人士出现不适的通报或求助记录。应变协调中心呼吁澳门市民切勿误信不实信息，重申若传播谣言扰乱公共秩序，造谣和传谣者均可能需要承担刑事责任。
大三巴牌坊/来源于网络
来源：中国互联网联合辟谣平台
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山与2500人共赴大连金普新区开展疫情防控工作？,2020-12-29,https://baijiahao.baidu.com/s?id=1687410295345744300,"流传内容：近日，有网民发布中巴车队驶入大连新区的视频，称“钟南山院士和2500名医护人员抵达金州”。
鉴定结果：谣言
要点：
随着疫情状况的不断变化，近期有网民在社交平台发布中巴车队驶入大连新区的视频，称“钟南山院士和2500名医护人员抵达金州”。
图片来源于网络
12月27日，大连市金普新区网信办发布官方回应，经与相关部门核实，钟南山院士从未抵达新区，也未收到任何相关工作安排，此传言不实。
图片来源：金普发布微信公众号
来源：环球时报钟南山与2500人共赴大连？辽宁高速全封闭？这些疫情谣言，老一套了！
更多辟谣：新型冠状病毒实时辟谣
举报/反馈"
北京进入战时状态，返京隔离21天？,2020-12-29,https://baijiahao.baidu.com/s?id=1687312296060958904,"流传内容：12月25日，网传“转发北京市委市政府紧急通知，北京宣布进入“战时’状态，外地进京包括外出返京人员需隔离21天”。
鉴定结果：谣言
要点：根据北京青年报官方微博消息，12月25日，网上有传言称“转发北京市委市政府紧急通知，北京进入战时状态，外地进京包括外出返京人员需隔离21天，返京人员除要求21天医学观察期满之外，还需持7日内核酸检测阴性证明”。经北京防控办核实，该信息系谣言。同时，特别提醒广大民众，从权威渠道获取信息，不信谣、不传谣。
北京日报官微报道
来源：环球时报北京市委市政府紧急通知，北京宣布进入“战时”状态？媒体辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北京王府井百货大楼出现确诊病例？,2020-06-20,https://baijiahao.baidu.com/s?id=1669984822953747231,"流传内容：网传北京市百货大楼出现确诊病例。
鉴定结果：谣言
要点：
北京百货大楼发布郑重声明：当前，王府井集团股份有限公司百货大楼无确诊病例报告，请广大网友不信谣、不传谣。百货大楼已向公安机关报案，并将依法追究相关造谣者的法律责任。
来源：中国青年报王府井百货大楼出现确诊病例？谣言！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
李兰娟院士提醒北京疫情可能将全面大爆发？,2020-06-20,https://baijiahao.baidu.com/s?id=1669984268724628507,"流传内容：最近网上出现一篇署名李兰娟院士的文章《李兰娟提醒：北京新冠疫情，可能将全面大爆发》。
鉴定结果：谣言
要点：
中国工程院院士、国家卫生健康委高级别专家组成员李兰娟院士向健康时报记者表示，这篇文章的内容根本不出自她本人，她从未表述过这样的观点，文章的观点也和她本人的观点不相符。
来源：健康时报李兰娟院士：北京做好这两项工作，疫情就能得到遏制
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠抗体研究有重大突破？100%阻断感染，4天清除病毒？,2020-06-02,https://baijiahao.baidu.com/s?id=1668363192045631371,"流传内容：媒国加州一个公司爆出一个“重磅”消息：“骄傲！新冠治疗重大突破，4天内清除病毒，100％有效！华人CEO拯救全世界”。
鉴定结果：谣言
要点：
从目前各个媒体所报道的信息来看，该公司只是找到了一个中和抗体，只有体外的细胞试验数据，尚未开展任何临床试验。
所谓新冠病毒中和抗体全球有数十款，中国目前有三个团队有重大进展，目前无一进入临床试验，中和新冠病毒的抗体，确实有希望成为预防和治疗新冠病毒感染的药物，也正是因为这个信念，目前很多国家都在进行相关的研究。仅仅是中国，至少已经有三个团队获得了新冠病毒的中和抗体，所以这家公司的研发路线并不是什么新思路或者新方法。
来源：医师报号称100%阻断感染+4天清除病毒的新冠疗法，竟是体外试验有效！这家美国加州公司并没有新冠解药
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
武汉汉口区一男子突然倒地不起，武汉疫情二次爆发？,2020-05-19,https://baijiahao.baidu.com/s?id=1667114570933396952,"流传内容：一则“武汉汉口区中山公园一男子突然倒地不起”的传言就在网络上传播。传言称，事情发生于5月13日，该黄衣男子走着走着突然倒地不起，之后被救护车拉走。传言还将此解读为“武汉东西湖区、汉口区、江汉区、江岸区等都出现严重疫情，大爆发已经开始”。
鉴定结果：谣言
要点：
武汉市公安局江汉分局中展派出所民警称，这则“倒地”事件实际发生在5月10日，倒地男子姓黄，50岁左右，外地在汉工作人员。次日，该男子因脑溢血抢救无效不幸离世，民警已设法找到其家人。
据分析，意外或许与戴着口罩运动有关。对此，武汉市中心医院胸外科主任陈宝钧特别提醒：戴口罩运动会导致通气阻力明显增加，通气量下降，人会感觉呼吸不畅、难受，同时由于氧气摄入不足，会导致心肺负担加重，对心肺造成损伤，严重的会有猝死风险。因此，建议市民戴口罩时不要进行剧烈运动。
另外，最近武汉除三民小区外，并未有新的确诊病例发现。据湖北省卫健委通报，截至2020年5月17日24时，全省现有确诊病例6例（均为武汉市），其中重症1例、危重症1例，现有疑似病例0例。显然，“二次爆发”为谣传。
来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
有“黄牛”在珠海兜售核酸采样证明？,2020-05-18,https://baijiahao.baidu.com/s?id=1667022939296516046,"流传内容：澳门社交媒体上流传一则信息，称珠海有“黄牛”在兜售盖章核酸采样证明。
鉴定结果：谣言
要点：
珠海市卫健局回应称，获悉这则信息后，信息中指向的珠海市中西医结合医院立即对反映的情况进行核查。经医院辨认，社交媒体所发的第一张图片是该院体检中心画面，第二、第三张均不是该院画面，第四张为被采样人的核酸采集证明，第五张是被采样人正在填写采样前的表格。院方经过调看监控录像、排查现场医务人员和巡视保安后，均未发现信息中所述情况。
通过电话，院方与图片中核酸受检人员陈某取得联系，陈某证实确是自己的核酸检测采样证明。他按照公司规定，将这张证明发到了公司群里，至于图片如何流传出去被作他用，则无从得知。
来源：环球网有“黄牛”在珠海兜售核酸采样证明？卫健局回应了……
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
猫与猫可以无症状传播新冠病毒？,2020-05-18,https://baijiahao.baidu.com/s?id=1667021735005655652,"流传内容：猫很容易感染新冠病毒，而且可能还会将病毒传染给其它猫，且被新冠病毒感染的猫没有症状。
鉴定结果：证实
要点：
美国和日本的研究人员在顶级学术期刊《新英格兰医学杂志》上发表研究称，猫可以互相感染新型冠状病毒，且没有症状。美国和日本的研究人员进行了实验，3只猫注射病毒和另外3只未感染的猫放在笼子里。之后另外的3只猫也感染病毒，所有的猫都没有出现症状。
研究人员强调，人类仍然是病毒传播给其他人类的最大风险，没有证据表明猫能轻易地将病毒传播给人类，也没有人类因接触猫而感染新冠肺炎的病例。
研究人员建议，有新冠肺炎症状的人避免接触猫。他们还建议养猫的人要把宠物关在室内，以减少与其他人和动物的接触的机会。
来源：中国生物技术网NJEM又有重大发现：猫可以传播新冠病毒，而且无症状，不致命！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山为企业产品做商业代言？,2020-05-18,https://baijiahao.baidu.com/s?id=1667021192356387860,"流传内容：网传知名人士反映中国工程院院士钟南山为安慕希、连花清瘟等企业产品打商业广告等行为。
鉴定结果：谣言
要点：
“你和我说的事情，我一概不知情，谢谢你告诉我。”5月16日晚9时许，钟南山院士致电红星新闻记者称，“类似传闻太多了，所以我不会去管它，也根本不在乎。”
红星新闻记者提及网传的安慕希等产品时，钟南山院士明确告诉红星新闻：“我从来没有给任何企业和产品代言，我怎么会做那些东西？搞那个和我的业务有什么关系呢？谢谢你告诉我这些消息。”
来源：红星新闻独家｜钟南山院士否认商业代言：我怎么会做那些东西
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
中国拒绝世卫组织参观武汉实验室？,2020-05-16,https://baijiahao.baidu.com/s?id=1666821385850538214,"流传内容：中国拒绝世卫组织派代表团去武汉第四实验室进行评估。
鉴定结果：谣言
要点：
国家卫生健康委国际司监察专员李明柱对此回应称，“世界卫生组织从来没有就参观某一个实验室提出过（请求），‘中国拒绝世界卫生组织去武汉实验室’这种说法是不符合事实的。”
事实上，中方两次邀请世界卫生组织来中国现场考察。1月20日、21日，中方接待世界卫生组织的专家组到湖北武汉进行现场考察，其中也包括实验室；2月16日到24日，还接待了中国-世卫组织联合专家考察组，专家组分别赴北京、四川、广东和湖北武汉全方位深入调研。
来源：北京青年报中国拒绝世卫组织参观武汉实验室？国家卫健委辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
比亚迪未获美国认证丢失口罩订单，或将损失5亿美元？,2020-05-12,https://baijiahao.baidu.com/s?id=1666495591551090622,"流传内容：美国加州向中国比亚迪公司订购的价值约10亿美元的口罩，数百万个原定本周运达的N95口罩因为联邦认证过程中的问题而被延误了。加州紧急事务办公室表示，由于未能在4月30日截止日期前拿到美国国家职业安全卫生研究所（NIOSH）认证，比亚迪将退还该州为一笔价值约10亿美元的口罩合同支付的预付款的一半，即2.47亿美元。有传言称NIOSH就是故意拖延比亚迪口罩的认证时间，这样导致比亚迪不能按期交付，只能认栽赔钱。
鉴定结果：谣言
要点：
比亚迪相关人士向媒体表示：
1.此次是N95口罩订单延迟交付，而非订单取消，受影响的仅为N95口罩的交付，一次性医用口罩的交付未受影响，同时加州还追加了一次性医用口罩的新订单；
2.比亚迪还回去的是加州提前给的N95口罩部分订金，实际N95口罩还没有发货；
3.比亚迪N95口罩的 NIOSH认证时间延误，导致产品5月的交付延迟，产品品质没有任何问题；目前比亚迪相关型号口罩已取得国内医疗器械注册证、生产许可证，通过CE MDR认证和澳大利亚TGA注册、加拿大MDEL注册，获得美国FDA EUA授权，产品符合YY/T 0969、GB 19083、AS4381、EN14683等标准，并通过了日本卫生材料工业联合会测试；
4.此事对比亚迪没有造成损失，目前N95口罩全球需求旺盛，比亚迪还在不断增加产能，满足更多需求，帮助全球更多的人民一起抗疫。
来源：财联社比亚迪N95口罩订单延迟交付 而非订单取消
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠病毒可通过性行为传播？,2020-05-09,https://baijiahao.baidu.com/s?id=1666190396667634065,"流传内容：中国的研究人员又在感染者的精液中发现了新冠病毒，新冠病毒有可能通过性行为传播。
鉴定结果：待论证
要点：
中国人民解放军总医院南楼呼吸科、解放军总医院肾脏病科、解放军肾脏病研究所、北京朝阳医院、河南商丘市立医院多位专家组成的研究团队对河南商丘市立医院38名男性感染者的精液进行了检测，在其中6名患者的精液中检测到了新冠病毒的遗传物质，约占比16%。论文指出，其中4名精液样本呈阳性的患者正处于新冠感染的急性期。而尤其值得注意的一点是，另外两名病毒检测呈阳性的患者正处于康复期。
研究人员指出，这项研究存在着样本量小、后续随访时间短等不足。因此，关于新冠病毒的脱落、存活时间、精液中的浓度等方面的详细信息还有待进一步的研究。
有医学专家们表示，这只是初步研究，仍然留下了许多问题有待进一步探明，比如精子中有多少病毒载量，病毒是否可以通过性行为传播。
来源：红星新闻首次发现！新冠病毒可能还潜伏在精液中
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
印度、非洲活埋新冠病毒感染者？,2020-05-08,https://baijiahao.baidu.com/s?id=1666091731177775051,"流传内容：网上流传着一段2分17秒的视频。视频中，两台挖掘机正在作业，旁边有很多人围观，一部分人反复跳进正在挖掘的泥土坑里，丝毫不理会坑里的积水和从挖掘机上落下的大量泥土。现场充斥着挖掘机的作业声和人们的叫喊声，场面一度失控。有自媒体将这段视频描述为“印度活埋新冠病毒感染者”或“非洲无力治疫，采用活埋病人法隔离”等等。
鉴定结果：谣言
要点：
2018年3月26日，在YouTube上一个名为“dWTOnline”的频道发布了一段名为“‘Goudader’ Tapoeripagebied”的视频，与网传视频的内容和时长一模一样。检索“dWTOnline”，其全名为“De Ware Tijd Online”，是苏里南共和国当地一家媒体。
苏里南共和国，位于南美洲北部，是南美洲最小的国家，官方语言为荷兰语。在荷兰语中“Goudader”即“金矿”，“Tapoeripagebied”即“塔珀里帕地区”。
另外，苏里南当地媒体《苏里南先驱报》（Suriname Herald）2018年3月27日也对此事进行了报道，并引用了“dWTOnline”发布的视频。报道称“最近在塔普里帕（Tapuripa）挖掘到一条丰富的金矿脉，淘金者们乘公共汽车去挖矿，在新金矿井中发生了危险的场面。图像显示在挖掘机挖矿时，这些人在金矿井中互相搏斗。”自然资源部长雷吉利奥·多德森（Regillio Dodson）表示，国有矿业公司Grassalco将控制Brokopondo地区Tapuripa的Dreipada Poule金矿。
来源：上海网络辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山称有证据证实连花清瘟对治疗新冠肺炎有效？,2020-05-06,https://baijiahao.baidu.com/s?id=1665911548810425185,"流传内容：中国工程院院士钟南山在5月4日与留学生连线答疑时称：我们刚刚做完一个实验很快就要发表了，第一次在世界上用非常充足的证据证实连花清瘟有效，帮助病人的恢复。
鉴定结果：证实
要点：
钟南山介绍，连花清瘟胶囊的成分包括麻杏石甘汤，再加上红花。他透露，这次实验做得比较认真。他们在P3实验室，让细胞染上新冠病毒。离体实验发现，连花清瘟胶囊对病毒抑制作用有一些，但是很弱。但是它的好处是，对病毒引起的细胞损伤、炎症有很好的修复作用。
连花清瘟胶囊有以下作用：第一，服用后患者症状改善得比较快，比对照组早两天；第二，患者CT片子的恢复得比对照组快；第三，患者体温下降有显著性差异，发热有时间缩短。但是，服用后能否使病毒转阴，实验组与对照组有缩短，但是没有显著性差异。钟南山说，80%以上患者都属于普通型新冠患者，连花清瘟胶囊比较适合普通的新冠肺炎患者。
来源：北京日报钟南山特别提到，有充足证据证明连花清瘟有效
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
连续2名学生返校戴口罩跑步导致猝死？,2020-05-06,https://baijiahao.baidu.com/s?id=1665908905177273081,"流传内容：4月24日，河北郸城县一名15岁学生在体育课时猝死，家长查看监控后称，家长查看监控称 ，自己孩子事发时戴着口罩跑步，怀疑这就是死因。4月30日，长沙市一名14岁初三学生上体育课时猝死。网传的聊天截图也称，该生是在体考一千米测试过程中戴着N95口罩跑步，呼吸不畅引发的猝死。
鉴定结果：待论证
要点：
陕西中医药大学教授曹兰秀在接受媒体采访时表示，戴着口罩跑步和猝死之间并没有必然的联系。其他卫生专家受访时表示，猝死的原因有很多种，疫情期间长时间的不锻炼，然后跑步前未进行充分热身都是可能原因。
北京阜外医院心外科副教授孙宏涛撰文指出，N95口罩的密闭性很好，会导致呼吸不完全顺畅，呼出的气体有一定的数量停留在口腔与口鼻形成的空间里面，再反复吸入则会导致体内的二氧化碳水平提高而氧含量下降。
另外，N95口罩明显增加呼吸阻力，锻炼时戴着这样一个负担，很可能对孩子肺功能带来额外的损害。所以即便是医护人员戴也要严格遵守4小时的工作时限要求，孩子则更不能长时间佩戴，运动时更不推荐。
孙宏涛副教授建议，刚刚复课的学校暂时不要进行激烈的竞技性体育比赛，循序渐进地恢复孩子们的体育锻炼，激烈运动时不要佩戴口罩，尤其是N95口罩。
每年因为体育锻炼而导致学生猝死的例子不胜枚举，而在今年，或许是因为疫情的关系，这样的事例更为引人关注。
来源：观察者网连续两名学生返校上体育课猝死，是戴口罩跑步惹的祸？
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
武汉病毒所石正丽出逃向美使馆申请庇护？,2020-05-02,https://baijiahao.baidu.com/s?id=1665565432020956301,"流传内容：海外有传闻称，石正丽带着全家人和“近千份秘密文件”出逃欧洲，已经在法国“向美国大使馆申请庇护”。
鉴定结果：谣言
要点：
石正丽发布朋友圈称：“亲爱的朋友，我和家人一切安好！不管有多困难，都不会出现‘叛逃’谣言中说的情况。我们没有做错什么，我们心中有对科学坚定的信念。一定会有云开日出的那一天。”
来源：环球网石正丽在朋友圈再发声：不管有多困难都不会出现“叛逃”谣言中的情况
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
天然桃胶富含胶原蛋白，很有营养？,2020-05-02,https://baijiahao.baidu.com/s?id=1665544335151508879,"流传内容：桃胶是一款具备优越养生和保健的食材，富含胶原蛋白，食用桃胶后能达到抗皱嫩肤的作用，比面膜还管用，可谓是纯天然的美容养颜产品。
鉴定结果：谣言
要点：
所谓的桃胶，其实是桃树分泌的一种类似于树脂的胶，颜色浅黄、透明。
从营养价值方面来看，桃胶所含的基本是多糖。桃胶中50%是D-阿拉伯糖，30%左右是半乳糖，而木糖和葡萄糖醛酸分别占10%左右，鼠李糖含量仅占2%左右。由于人体缺乏相对应的多糖消化酶，所以它们只能发挥可溶性膳食纤维的润肠作用。也就是说如何吃进去，就会如何排出来，基本不吸收。另外，某些宣传中提到的胶原蛋白，在桃胶中根本没有。因为胶原蛋白只存在于动物性食品中，植物性食品中根本不会存在，还有一些宣传所说的植物胶原蛋白更是一个伪命题。
从保健价值方面来看，所谓的美容和降血糖功能不靠谱。由于桃胶中不含有胶原蛋白，只含有多糖类物质，尚缺乏表明桃胶具有美容和养颜价值的证据。至于桃胶中的多糖是否具有改善血糖的功能，这个证据目前仅限于动物实验，尚缺乏人体研究数据。
来源：科学辟谣
举报/反馈"
新冠肺炎治愈者可免受再次感染？,2020-04-30,https://baijiahao.baidu.com/s?id=1665376543065828570,"流传内容：新冠肺炎治愈者会获得抗体，可免受再次感染。
鉴定结果：待论证
要点：
世界卫生组织在其网站4月24号发表的科学简报中说，抗体免疫的有效性仍需更多证据。文章指出，那些认为自己对再次感染已经免疫的人很可能忽视公共卫生建议，这样的认证反而会增加病毒继续传播的风险。
来源：央视网世卫组织：没有证据表明新冠肺炎治愈者可免受再次感染
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
孕妇不能使用含氯消毒剂？,2020-04-29,https://baijiahao.baidu.com/s?id=1665300341160365699,"流传内容：有消息称孕妇不能使用含氯消毒剂进行消毒。
鉴定结果：谣言
要点：
含氯消毒剂指的是溶于水能产生次氯酸钠的消毒剂。如84消毒液、漂白粉、含氯消毒粉或含氯泡腾片等，主要用于各种物体表面和环境等的消毒。数版《新型冠状病毒肺炎诊疗方案》均指出，含氯消毒剂可有效灭活病毒。但不是名字里含有“氯”字，就是含氯消毒剂，氯己定、氯二甲酚、对氯间二甲苯酚(如滴露、威露士)等都不能杀灭新冠病毒。
目前未见有研究报道含氯消毒剂会对孕妇或胎儿产生不良影响。
含氯消毒剂应在通风良好的区域配置和使用；避免与其他洗涤剂或消毒液混合，以防引起氯气中毒。
来源：药葫芦娃明医识药·“疫”真相｜孕妇不能使用含氯消毒剂进行消毒？
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
日本诺贝尔医学奖得主称新冠病毒“中国研制”？,2020-04-29,https://baijiahao.baidu.com/s?id=1665300124446771382,"流传内容：美国社交媒体有传言称，曾任美国国立卫生研究院访问研究员的日本诺贝尔医学奖得主本庶佑（Tasuku Honjo）教授爆料说，自己曾在武汉研究所工作，并称新冠病毒是“中国研制”的。
鉴定结果：谣言
要点：
本庶佑教授很快就亲自发表声明予以澄清，怒斥这些帖子都是假信息。教授在声明中写道：“全球都在遭受疫情影响，人们正经历前所未有的痛苦。某些造谣者居然利用我和京都大学的名义来散布污蔑和误导信息，我对此感到非常悲愤。我们应该尽全力集中于疫情控制与治疗，在这个时候散布未经证实的病毒起源阴谋论以分散大众注意力，是非常不当的做法。”
京都大学声明和多篇媒体澄清报道中可见，本庶佑教授未曾在武汉实验室工作，也从未发表过病毒是“中国人为制造”的相关言论。
来源：北京晚报诺贝尔医学奖得主称新冠病毒系“人造”？本人亲自澄清怒斥假信息
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
英国新冠疫苗临床试验者死亡？,2020-04-28,https://baijiahao.baidu.com/s?id=1665205941271986667,"流传内容：社交媒体上有文章称，英国一名接受疫苗注射的志愿者死亡。
鉴定结果：谣言
要点：
4月23日，英国牛津大学的一个研究小组进行了首批新冠疫苗临床试验，有两位志愿者接受了疫苗注射，其中一人是牛津大学动物学系的微生物学博士后伊莉莎·格拉纳托，她是第一个接受注射的人。
随后，社交媒体上开始流传一篇文章，宣称格拉纳托在接受疫苗注射后不久就去世了。英国广播公司(BBC)的一名医学记者为此辟谣，格拉纳托并没有去世，他已与她通话。格拉纳托也亲自在社交媒体上发文称：“没有什么事情比早上一起来看到宣布自己已经死亡的假文章更奇怪的了。各位，我很好。”在这之后，她将社交媒体账户设为了私密。
来源：环球时报英国新冠疫苗刚临床试验就传出致死谣言，当事人辟谣：我还活着
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
王辰院士说中国要实行“群体免疫”？,2020-04-28,https://baijiahao.baidu.com/s?id=1665193151509505210,"流传内容：王辰院士在4月3日答记者问时侧面表示中央已明确要抄英、德、美的作业——‘群体免疫’，趁秋天之前让中青年人感染，才能以最小的代价控制住疫情。否则中国人将被锁在国内，出不了门。
鉴定结果：谣言
要点：
王辰院士的原话是：“一些西方国家施行实质性的“群体免疫”策略，以牺牲年老体弱者的生命为代价，换来人群整体免疫水平的上升，疫情之后能够放心打开国门。而我国将人民生命健康放在首位，不放弃一个患者，后期可能面临被动局面，对我们的经济社会发展、国际交流和开放带来不利影响。”
所以，王辰院士的本意是分析国外“群体免疫”策略对中国的不利影响，却被故意歪曲为所谓“中国要实行‘群体免疫’”。
来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
